State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Madhya Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17. Hoshangabad,Kharif,,,,1,1,1,24,12,0.5,25,21,0.84,25,26,1.04,,,,28,41,1.46,12,2,0.17,35,8,0.23,,,,,,,,,,3,4,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18. Indore,Kharif,2,1,0.5,20,11,0.55,20,9,0.45,33,26,0.79,10,9,0.9,88,63,0.72,50,37,0.74,1,6,6,8,1,0.13,,,,,,,,,,,,,38,35,0.92,5000,3000,0.6,,,,,,,400,440,1.1,17,19,1.12,185,100,0.54,97,52,0.54,68,211.76,3.11,67,49,0.73
19. Jabalpur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,
20. Jhabua,Kharif,22466,6260,0.28,26707,13098,0.49,31065,13494,0.43,32527,27225,0.84,36667,26159,0.71,35558,31003,0.87,37030,25014,0.68,33891,4551,0.13,24536,3714,0.15,,,,22637,13198,0.58,22153,26245,1.18,21977,26335,1.2,20845,62410,2.99,21000,18000,0.86,26000,41000,1.58,26000,46000,1.77,25000,25100,1,5118,6551,1.28,35267,32058,0.91,28683,35280,1.23,22543,115364.7,5.12,23997,28700,1.2
21. Katni,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17,1.06,10,11,1.1,16,100,6.25,39,41,1.05
22. Khandwa,Kharif,99493,34759,0.35,103769,61748,0.6,107639,61390,0.57,64576,43678,0.68,64863,45477,0.7,72101,68274,0.95,75885,79191,1.04,74536,19857,0.27,73340,11773,0.16,,,,69188,57941,0.84,70135,93393,1.33,65194,94103,1.44,57663,129552,2.25,72000,106000,1.47,53000,66000,1.25,60000,85000,1.42,58000,74180,1.28,45941,47044,1.02,62918,48950,0.78,51092,63865,1.25,51068,348464.7,6.82,45901,60498,1.32
23. Khargone,Kharif,167430,52999,0.32,176741,110064,0.62,178680,121715,0.68,178659,205384,1.15,181000,206829,1.14,180489,183384,1.02,190638,243706,1.28,196951,46165,0.23,203387,50441,0.25,,,,199313,366717,1.84,236990,407732,1.72,226938,311783,1.37,220210,369275,1.68,197000,313000,1.59,192000,255000,1.33,215000,379000,1.76,218000,311090,1.43,203715,331037,1.63,227660,194194,0.85,212333,242060,1.14,190032,1374935.3,7.24,191341,252953,1.32
24. Mandla,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,3,1,0.33,,,,,,
25. Mandsaur,Kharif,100,41,0.41,134,73,0.54,192,56,0.29,163,102,0.63,485,415,0.86,549,359,0.65,736,605,0.82,458,59,0.13,398,69,0.17,,,,351,256,0.73,549,617,1.12,456,641,1.41,403,675,1.67,5000,4000,0.8,,,,,,,200,250,1.25,15,15,1,14,10,0.71,,,,,,,,,
26. Morena,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,92,2.09,25,29,1.16,2,2,1,,,,,,
27. Narsinghpur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,20,1.54,16,15,0.94,11,10,0.91,,,,24,22,0.92
28. Neemuch,Kharif,,,,,,,,,,6,3,0.5,35,30,0.86,5,4,0.8,3,3,1,1,,0,1,,0,,,,4,2,0.5,106,98,0.92,118,82,0.69,64,91,1.42,5000,4000,0.8,,,,,,,140,250,1.79,189,188,0.99,89,44,0.49,70,34,0.49,14,47.05,3.36,,,
29. Panna,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,
30. Raisen,Kharif,,,,,,,,,,2,2,1,2,2,1,22,14,0.64,22,12,0.55,26,3,0.12,,,,,,,,,,,,,28,18,0.64,,,,,,,,,,,,,,,,108,60,0.56,10,2,0.2,4,1,0.25,2,0,0,,,
31. Rajgarh,Kharif,,,,,,,,,,9,6,0.67,20,16,0.8,13,9,0.69,6,5,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,
32. Ratlam,Kharif,21530,10629,0.49,23138,23458,1.01,24165,16033,0.66,25399,37469,1.48,30602,39501,1.29,33305,57492,1.73,33025,49216,1.49,29307,8120,0.28,28033,9331,0.33,,,,25760,45976,1.78,23382,66847,2.86,22888,60948,2.66,20927,41329,1.97,11000,13000,1.18,23000,25000,1.09,28000,32000,1.14,29400,46800,1.59,1934,3100,1.6,21103,13865,0.66,18306,14645,0.8,15500,84794.11,5.47,15334,15748,1.03
33. Rewa,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0.43,,,,1,5.88,5.88,,,
34. Sagar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0.83,,,,,,,,,
35. Satna,Kharif,8,4,0.5,8,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,76.47,3.64,,,
36. Sehore,Kharif,126,43,0.34,250,91,0.36,183,65,0.36,176,102,0.58,,,,183,124,0.68,274,171,0.62,95,8,0.08,93,12,0.13,,,,66,47,0.71,35,45,1.29,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,1,5.88,5.88,,,
37. Seoni,Kharif,,,,10,9,0.9,9,7,0.78,1,2,2,3,3,1,3,3,1,2,3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,1,,,,,,,78,105,1.35,86,63,0.73,72,52,0.72,58,441.17,7.61,112,144,1.29
38. Shahdol,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,40,2.35,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,1,5.88,5.88,,,
39. Shajapur,Kharif,9,9,1,14,12,0.86,4,2,0.5,2,2,1,7,9,1.29,1,2,2,13,15,1.15,,,,,,,,,,,,,,,,,,,,,,7000,6000,0.86,,,,,,,,,,,,,,,,,,,,,,,,
40. Sheopur,Kharif,,,,,,,4,1,0.25,18,13,0.72,122,73,0.6,2,2,1,,,,2,,0,2,,0,,,,7,6,0.86,373,475,1.27,617,778,1.26,248,320,1.29,5000,3000,0.6,,,,,,,,,,634,704,1.11,507,361,0.71,71,51,0.72,39,129.41,3.32,18,15,0.83
41. Shivpuri,Kharif,,,,,,,,,,,,,,,,,,,,,,61,8,0.13,95,30,0.32,,,,21,27,1.29,144,323,2.24,112,185,1.65,,,,,,,,,,,,,,,,14,18,1.29,,,,,,,,,,,,
42. Sidhi,Kharif,6,3,0.5,2,1,0.5,1,0.1,0.1,3,2,0.67,1,,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.33,2,2,1,7,6,0.86,1,5.88,5.88,,,
43. Singrauli,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,1,0,0,,,
44. Tikamgarh,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1.33,,,,,,,,,,,,
45. Ujjain,Kharif,7,2,0.29,9,4,0.44,19,5,0.26,31,23,0.74,172,134,0.78,152,104,0.68,160,132,0.83,124,17,0.14,11,2,0.18,,,,5,4,0.8,3,4,1.33,,,,,,,,,,,,,,,,,,,3,3,1,,,,3,1,0.33,2,0,0,,,
46. Umaria,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,
47. Vidisha,Kharif,,,,,,,,,,,,,,,,7,7,1,19,17,0.89,15,2,0.13,13,2,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,
Total (Cotton(lint)),,490767,234423,0.48,534571,383607,0.72,552393,379455.1,0.69,557169,628304,1.13,584347,644360,1.1,596392,698720,1.17,629739,820039,1.3,617943,145959,0.24,612277,143451,0.23,,,0,586270,1006894,1.72,616858,1153463,1.87,593642,1162620,1.96,573812,1225443,2.14,637000,738000,1.16,562000,714000,1.27,600000,947000,1.58,603190,953120,1.58,454869,879215,1.93,650305,838905,1.29,588300,877706,1.49,560346,4697841.02,8.38,595034,890059,1.5
6. Cowpea(Lobia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anuppur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,26,0.33,66,14,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,0.33,34,6,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,108,36,0.33,100,20,0.2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2. Balaghat,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,44,0.29,138,27,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,62,0.29,97,19,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,367,106,0.29,235,46,0.2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3. Betul,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,82,0.32,213,53,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,9,0.3,93,22,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,287,91,0.32,306,75,0.25,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4. Bhopal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0.43,23,6,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,7,3,0.43,37,9,0.24,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5. Chhatarpur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,17,0.24,91,14,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.33,5,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,75,18,0.24,96,15,0.16,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6. Chhindwara,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,406,0.43,879,196,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,20,0.33,78,17,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,998,426,0.43,957,213,0.22,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7. Damoh,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,0.44,5,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,16,7,0.44,5,1,0.2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8. Datia,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Dhar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,241,0.33,778,198,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Hoshangabad,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7,0.33,25,7,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,38,0.46,90,33,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,103,45,0.44,115,40,0.35,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
11. Jabalpur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,0.31,37,10,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0.38,17,5,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,44,14,0.32,54,15,0.28,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
12. Jhabua,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,56,0.38,149,41,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13. Katni,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6,0.25,24,2,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,7,0.23,26,3,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,54,13,0.24,50,5,0.1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
14. Khandwa,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.33,4,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0.33,8,2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,12,4,0.33,12,3,0.25,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
15. Mandla,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,14,0.26,56,12,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,0.28,39,8,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,94,25,0.27,95,20,0.21,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
16. Narsinghpur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0.57,3,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,15,0.5,10,4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,37,19,0.51,13,5,0.38,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
17. Panna,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0.33,35,5,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,9,3,0.33,40,6,0.15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
18. Raisen,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,7,0.29,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0.25,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,32,9,0.28,3,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
19. Rewa,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,5,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0.33,9,2,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,10,3,0.3,14,3,0.21,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
20. Sagar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,17,0.41,3,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,43,18,0.42,3,1,0.33,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
21. Satna,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,14,0.32,24,3,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,7,0.32,35,4,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,66,21,0.32,59,7,0.12,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
22. Seoni,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,25,0.36,38,11,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,0.36,21,6,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,97,35,0.36,59,17,0.29,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
23. Shahdol,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33,0.33,67,15,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,102,34,0.33,67,15,0.22,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
24. Shajapur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,0.33,62,16,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,32,11,0.34,62,16,0.26,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
25. Sidhi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10,0.31,21,4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,33,10,0.3,21,4,0.19,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
26. Singrauli,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,29,0.37,68,15,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27. Tikamgarh,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,0.38,20,4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6,0.32,22,7,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,32,11,0.34,42,11,0.26,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28. Umaria,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,12,0.21,45,6,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5,3,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,59,13,0.22,48,7,0.15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Total (Cowpea(Lobia)),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3672,1302,0.35,3488,808,0.23,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7. Ginger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anuppur,Kharif,,,,,,,,,,112,148,1.32,129,176,1.36,,,,161,223,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Ashoknagar,Kharif,,,,,,,,,,33,28,0.85,,,,,,,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Balaghat,Kharif,104,181,1.74,118,239,2.03,115,199,1.73,126,219,1.74,116,202,1.74,,,,112,243,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4. Barwani,Kharif,351,211,0.6,401,301,0.75,411,301,0.73,423,335,0.79,389,314,0.81,,,,355,194,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5. Betul,Kharif,7,12,1.71,6,10,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Bhind,Kharif,,,,,,,2,0.1,0.05,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Bhopal,Kharif,11,8,0.73,3,3,1,6,5,0.83,6,5,0.83,9,8,0.89,,,,10,9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Burhanpur,Kharif,,,,,,,,,,7,8,1.14,12,11,0.92,,,,14,18,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Chhatarpur,Kharif,202,137,0.68,369,269,0.73,501,259,0.52,465,290,0.62,561,380,0.68,,,,495,315,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Chhindwara,Kharif,538,836,1.55,585,1061,1.81,623,1065,1.71,606,1052,1.74,636,989,1.56,,,,919,1583,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11. Damoh,Kharif,69,74,1.07,87,107,1.23,66,81,1.23,58,70,1.21,81,101,1.25,,,,141,122,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
