State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Kharif,257,300,1.17,294,400,1.36,137,200,1.46,31,0,0,43,100,2.33,21,,0,28,,0,14,,0,7,,0,2,,0,3,,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,
2. Bhiwani,Kharif,491,200,0.41,336,200,0.6,1800,8200,4.56,777,600,0.77,237,200,0.84,764,800,1.05,,,,1014,1000,0.99,2669,2700,1.01,1296,1300,1,2684,2900,1.08,2583,2500,0.97,820,1014,1.24,800,1000,1.25,300,500,1.67,300,300,1,1200,200,0.17,120,140,1.17,25,31,1.24,165,205,1.24,197,244,1.24,1,1.2,1.2,,,
3. Charki dadri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,400,1,,,,,,,180,220,1.22,66,80,1.21,14,17,1.21,14,17,1.21,24,29.1,1.21,,,
4. Faridabad,Kharif,3287,2500,0.76,3519,2800,0.8,4925,3800,0.77,3593,4400,1.22,3460,2800,0.81,2721,2000,0.74,2590,1900,0.73,2264,2000,0.88,736,700,0.95,301,300,1,,,,233,200,0.86,174,201,1.16,200,300,1.5,100,,0,100,100,1,100,100,1,100,110,1.1,83,100,1.2,,,,42,51,1.21,37,44.6,1.21,,,
5. Fatehabad,Kharif,27,,0,,,,,,,15,0,0,28,,0,41,100,2.44,14,,0,95,100,1.05,6,,0,,,,179,200,1.12,7,,0,13,13,1,,,,,,,,,,100,100,1,50,50,1,,,,,,,,,,2,0,0,,,
6. Gurgaon,Kharif,768,300,0.39,1014,500,0.49,755,400,0.53,603,800,1.33,886,900,1.02,568,400,0.7,446,300,0.67,520,500,0.96,709,700,0.99,510,500,0.98,885,800,0.9,320,300,0.94,679,764,1.13,500,500,1,400,,0,400,500,1.25,,,,500,590,1.18,290,334,1.15,136,157,1.15,136,157,1.15,,,,,,
7. Hisar,Kharif,69,100,1.45,139,100,0.72,186,200,1.08,98,100,1.02,68,100,1.47,22,,0,30,,0,43,100,2.33,128,100,0.78,3,,0,361,400,1.11,68,100,1.47,8,8,1,,,,,,,300,500,1.67,600,600,1,390,370,0.95,36,36,1,40,40,1,20,20,1,150,150,1,,,
8. Jhajjar,Kharif,2680,1700,0.63,4362,2900,0.66,7978,5200,0.65,3924,4300,1.1,5508,5400,0.98,5854,6400,1.09,6175,6800,1.1,6478,7100,1.1,8422,9300,1.1,4691,5200,1.11,5138,5400,1.05,4580,5300,1.16,4051,4812,1.19,2500,2900,1.16,2000,2100,1.05,1300,1500,1.15,,,,910,1070,1.18,415,658,1.59,126,200,1.59,137,217,1.58,243,385.4,1.59,,,
9. Jind,Kharif,41,100,2.44,100,100,1,1064,1100,1.03,706,700,0.99,890,900,1.01,797,700,0.88,1021,900,0.88,1252,1400,1.12,1245,1400,1.12,1081,1100,1.02,910,1000,1.1,,,,66,65,0.98,,,,,,,,,,100,100,1,100,110,1.1,14,14,1,,,,,,,6,6,1,,,
10. Kaithal,Kharif,30,0,0,26,0,0,85,100,1.18,39,100,2.56,25,,0,30,,0,19,,0,17,,0,193,300,1.55,1,,0,1,,0,1,,0,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,
11. Karnal,Kharif,378,400,1.06,408,400,0.98,216,200,0.93,345,500,1.45,246,300,1.22,235,200,0.85,283,300,1.06,259,300,1.16,325,400,1.23,185,200,1.08,148,100,0.68,146,100,0.68,139,132,0.95,100,100,1,,,,100,100,1,100,100,1,30,30,1,27,27,1,3,3,1,,,,,,,,,
12. Kurukshetra,Kharif,11,,0,10,0,0,319,400,1.25,28,0,0,7,,0,4,,0,56,100,1.79,,,,40,,0,6,,0,6,,0,6,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,3,3,1,,,,,,
13. Mahendragarh,Kharif,94,100,1.06,37,0,0,76,,0,,,,,,,248,200,0.81,132,100,0.76,133,100,0.75,156,100,0.64,156,200,1.28,176,200,1.14,93,100,1.08,156,155,0.99,100,100,1,100,100,1,,,,100,100,1,20,20,1,5,5,1,,,,,,,138,138,1,,,
14. Mewat,Kharif,,,,,,,,,,,,,,,,401,400,1,293,1200,4.1,304,300,0.99,406,400,0.99,6,,0,,,,581,600,1.03,612,603,0.99,400,400,1,200,300,1.5,600,600,1,900,900,1,740,820,1.11,443,443,1,400,400,1,252,252,1,351,351,1,,,
15. Palwal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,1591,1600,1.01,1056,1100,1.04,983,1100,1.12,892,900,1.01,963,958,0.99,700,700,1,400,400,1,300,300,1,300,300,1,190,200,1.05,186,172,0.92,186,172,0.92,198,183,0.92,72,66.6,0.93,,,
16. Panchkula,Kharif,212,200,0.94,128,100,0.78,51,100,1.96,61,100,1.64,37,,0,67,100,1.49,24,,0,19,,0,37,,0,62,100,1.61,10,,0,7,,0,34,20,0.59,,,,,,,,,,,,,10,10,1,21,25,1.19,1,1,1,1,1,1,3,3.5,1.17,,,
17. Panipat,Kharif,464,500,1.08,528,600,1.14,358,400,1.12,476,500,1.05,378,400,1.06,336,300,0.89,316,300,0.95,284,400,1.41,329,400,1.22,267,300,1.12,271,300,1.11,235,200,0.85,209,209,1,200,200,1,,,,100,100,1,,,,40,50,1.25,16,16,1,3,3,1,9,9,1,16,16,1,,,
18. Rewari,Kharif,90,0,0,84,0,0,78,0,0,54,100,1.85,122,100,0.82,167,200,1.2,163,200,1.23,178,200,1.12,171,100,0.58,71,100,1.41,464,400,0.86,377,400,1.06,183,178,0.97,100,100,1,100,100,1,,,,200,100,0.5,60,70,1.17,29,29,1,39,39,1,6,6,1,7,7,1,,,
19. Rohtak,Kharif,3775,2400,0.64,5528,3800,0.69,12701,800,0.06,8565,10900,1.27,10467,11500,1.1,10838,4600,0.42,10798,11900,1.1,9239,10100,1.09,10748,11800,1.1,5945,6800,1.14,6953,8000,1.15,4670,5400,1.16,3252,3361,1.03,2600,2800,1.08,1300,1300,1,600,600,1,800,900,1.13,600,770,1.28,322,347,1.08,112,121,1.08,104,112,1.08,39,42,1.08,,,
20. Sirsa,Kharif,,,,90,100,1.11,59,,0,122,100,0.82,76,100,1.32,14,,0,9,,0,3,,0,6,,0,36,,0,46,100,2.17,6,,0,3,3,1,,,,,,,,,,600,600,1,160,160,1,15,18,1.2,3,4,1.33,,,,1,1.2,1.2,,,
21. Sonipat,Kharif,1801,2600,1.44,1253,1800,1.44,6174,9300,1.51,6311,7700,1.22,6311,7300,1.16,6929,8000,1.15,5009,5800,1.16,6652,7000,1.05,5495,5800,1.06,4171,4400,1.05,2707,2800,1.03,1988,2100,1.06,1184,1362,1.15,1200,1400,1.17,700,900,1.29,300,400,1.33,500,60,0.12,210,250,1.19,112,134,1.2,35,42,1.2,47,56,1.19,47,56.2,1.2,,,
22. Yamunanagar,Kharif,7,0,0,47,100,2.13,10,0,0,59,100,1.69,71,,0,10,,0,6,,0,11,,0,12,,0,7,,0,2,,0,10,,0,2,1,0.5,,,,,,,,,,,,,,,,,,,,,,6,6,1,,,,,,
Total (Arhar/Tur),,14482,11400,0.79,17903,13900,0.78,36972,30400,0.82,25807,31000,1.2,28860,30100,1.04,30067,24400,0.81,27412,29800,1.09,28779,30600,1.06,33431,35800,1.07,19853,21600,1.09,21927,23700,1.08,16803,18200,1.08,12552,13863,1.1,9400,10500,1.12,6000,6100,1.02,4400,5000,1.14,5600,4160,0.74,4410,5040,1.14,2108,2472,1.17,1263,1404,1.11,1172,1334,1.14,1138,1298.8,1.14,,,0
2. Bajra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Kharif,473,0,0,156,0,0,279,0,0,300,,0,338,,0,272,,0,270,,0,334,,0,286,,0,402,,0,379,,0,428,,0,485,,0,,,,1000,2000,2,,,,300,600,2,200,300,1.5,,,,100,200,2,29400,69740,2.37,95,220,2.32,10,30,3
2. Bhiwani,Kharif,200556,156000,0.78,178681,243000,1.36,180314,118000,0.65,184241,243000,1.32,181566,188000,1.04,222539,153000,0.69,184722,248000,1.34,175988,263000,1.49,174597,242000,1.39,172121,181000,1.05,199982,326000,1.63,170872,298000,1.74,88740,123000,1.39,87000,139000,1.6,83000,113000,1.36,52000,68000,1.31,111000,188700,1.7,60600,74900,1.24,58000,84000,1.45,80800,132800,1.64,79990,148860,1.86,63406,111470,1.76,74160,168550,2.27
3. Charki dadri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40100,30100,0.75,37000,68000,1.84,55200,109300,1.98,58500,131100,2.24,50608,101720,2.01,53720,123580,2.3
4. Faridabad,Kharif,14162,19000,1.34,13056,19000,1.46,5787,7000,1.21,10233,14000,1.37,10363,12000,1.16,8654,13000,1.5,8868,16000,1.8,9763,17000,1.74,4313,7000,1.62,3653,6000,1.64,4384,5000,1.14,3925,6000,1.53,3477,5000,1.44,4000,7000,1.75,4000,7000,1.75,3000,5000,1.67,4000,9000,2.25,2100,3900,1.86,3000,10000,3.33,3900,8700,2.23,5510,12720,2.31,4685,7730,1.65,3160,6400,2.03
5. Fatehabad,Kharif,10273,14000,1.36,10101,15000,1.49,12923,14000,1.08,14640,18000,1.23,11908,23000,1.93,14586,28000,1.92,11718,26000,2.22,11292,30000,2.66,10291,27000,2.62,7818,21000,2.69,7869,19000,2.41,4897,11000,2.25,3306,7000,2.12,2000,4000,2,2000,4000,2,1000,2000,2,4000,9200,2.3,2400,5000,2.08,2000,5000,2.5,2200,5200,2.36,2970,7480,2.52,2463,5620,2.28,2710,6630,2.45
6. Gurgaon,Kharif,64735,78000,1.2,55372,80000,1.44,44038,43000,0.98,55432,83000,1.5,51843,67000,1.29,32566,35000,1.07,32795,60000,1.83,33654,62000,1.84,33671,67000,1.99,34217,63000,1.84,34026,65000,1.91,31450,71000,2.26,30488,69000,2.26,32000,66000,2.06,31000,56000,1.81,32000,61000,1.91,31000,58700,1.89,31700,60600,1.91,32000,75000,2.34,31300,86800,2.77,37810,99400,2.63,36536,99010,2.71,38590,103020,2.67
7. Hisar,Kharif,57995,74000,1.28,63528,96000,1.51,70559,88000,1.25,72261,13300,0.18,61907,102000,1.65,58411,102000,1.75,63855,147000,2.3,62986,146000,2.32,60159,134000,2.23,45706,92000,2.01,56801,127000,2.24,44941,99000,2.2,28423,60000,2.11,21000,41000,1.95,21000,33000,1.57,24000,39000,1.63,44100,84700,1.92,33200,59200,1.78,27000,54000,2,27100,53900,1.99,29360,62480,2.13,29012,70730,2.44,32650,87970,2.69
8. Jhajjar,Kharif,28354,31000,1.09,26082,32000,1.23,27136,32000,1.18,26770,39000,1.46,25432,36000,1.42,26796,34000,1.27,30052,39000,1.3,30983,55000,1.78,27287,44000,1.61,30967,61000,1.97,45629,78000,1.71,37785,73000,1.93,28779,56000,1.95,30000,57000,1.9,32000,56000,1.75,36000,83000,2.31,24000,53000,2.21,43100,67400,1.56,38000,92000,2.42,38100,90500,2.38,50460,126500,2.51,33910,70190,2.07,35960,85170,2.37
9. Jind,Kharif,40297,64000,1.59,38682,53000,1.37,40759,43000,1.05,46045,84000,1.82,45807,67000,1.46,46755,88000,1.88,53955,109000,2.02,55722,130000,2.33,53145,102000,1.92,44849,79000,1.76,43201,89000,2.06,28275,58000,2.05,22684,47000,2.07,15000,34000,2.27,11000,22000,2,12000,22000,1.83,16600,29700,1.79,13900,23900,1.72,11000,20000,1.82,7900,16400,2.08,8100,19110,2.36,6732,15950,2.37,6930,17880,2.58
10. Kaithal,Kharif,5399,5000,0.93,6086,9000,1.48,9642,9000,0.93,10855,14000,1.29,10831,17000,1.57,11737,23000,1.96,12978,27000,2.08,13944,46000,3.3,13505,31000,2.3,10883,20000,1.84,9210,14000,1.52,5824,15000,2.58,4588,13000,2.83,4000,10000,2.5,2000,5000,2.5,2000,4000,2,2500,5200,2.08,2500,5000,2,1000,2000,2,600,1200,2,900,1800,2,439,940,2.14,520,1380,2.65
11. Karnal,Kharif,2828,3000,1.06,1312,1000,0.76,958,1000,1.04,1015,2000,1.97,1030,2000,1.94,1276,3000,2.35,1638,6000,3.66,1573,4000,2.54,2831,9000,3.18,1235,2000,1.62,408,,0,952,2000,2.1,902,2000,2.22,1000,2000,2,1000,2000,2,1000,2000,2,400,800,2,400,600,1.5,200,400,2,100,200,2,300,600,2,77,180,2.34,100,250,2.5
12. Kurukshetra,Kharif,141,0,0,40,0,0,103,0,0,93,0,0,51,,0,98,,0,93,,0,99,,0,47,,0,61,,0,61,,0,69,,0,5,,0,,,,,,,,,,,,,,,,,,,,,,10,20,2,1,0,0,,,
13. Mahendragarh,Kharif,98498,110000,1.12,103454,154000,1.49,56593,49000,0.87,109115,213000,1.95,85078,102000,1.2,98710,110000,1.11,100975,158000,1.56,103100,177000,1.72,102963,182000,1.77,102969,183000,1.78,111683,200000,1.79,113217,256000,2.26,90744,198000,2.18,90000,221000,2.46,93000,156000,1.68,89000,135000,1.52,99000,227700,2.3,98500,148200,1.5,99000,204000,2.06,113500,282800,2.49,116900,296930,2.54,108387,303700,2.8,115310,308180,2.67
14. Mewat,Kharif,,,,,,,,,,,,,,,,25413,26000,1.02,26248,34000,1.3,27025,44000,1.63,22523,35000,1.55,25597,44000,1.72,26589,38000,1.43,25119,47000,1.87,22382,43000,1.92,23000,48000,2.09,26000,44000,1.69,27000,51000,1.89,24700,48700,1.97,25500,60300,2.36,26000,68000,2.62,30100,83200,2.76,36220,99240,2.74,39879,106560,2.67,43760,117540,2.69
15. Palwal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,7784,15000,1.93,6676,13000,1.95,8358,15000,1.79,7953,15000,1.89,7601,15000,1.97,8000,17000,2.13,7000,13000,1.86,8000,10000,1.25,11300,21700,1.92,5400,11800,2.19,7000,19000,2.71,10500,27900,2.66,20980,55950,2.67,14923,36320,2.43,16500,37950,2.3
16. Panchkula,Kharif,228,0,0,345,0,0,782,1000,1.28,499,2000,4.01,475,3000,6.32,710,1000,1.41,513,2000,3.9,539,2000,3.71,679,2000,2.95,727,2000,2.75,1329,2000,1.5,1125,2000,1.78,986,2000,2.03,1000,2000,2,,,,1000,2000,2,,,,900,1600,1.78,1000,3000,3,1200,3000,2.5,1160,3090,2.66,276,710,2.57,820,2830,3.45
17. Panipat,Kharif,450,0,0,410,0,0,551,1000,1.81,575,2000,3.48,704,3000,4.26,617,2000,3.24,698,2000,2.87,681,2000,2.94,527,2000,3.8,558,,0,476,2000,4.2,430,,0,401,,0,,,,,,,,,,300,600,2,100,200,2,400,700,1.75,300,400,1.33,1220,3180,2.61,567,1250,2.2,330,830,2.52
18. Rewari,Kharif,54421,59000,1.08,58775,91000,1.55,38030,26000,0.68,60559,101000,1.67,50379,78000,1.55,55350,48000,0.87,57639,82000,1.42,64060,101000,1.58,62545,121000,1.93,58603,97000,1.66,66706,126000,1.89,62758,147000,2.34,49474,98000,1.98,60000,140000,2.33,59000,135000,2.29,62000,132000,2.13,68000,148700,2.19,67800,132400,1.95,65000,136000,2.09,67200,145000,2.16,84220,208020,2.47,74147,151410,2.04,82350,212380,2.58
19. Rohtak,Kharif,17439,27000,1.55,17245,22000,1.28,15455,15000,0.97,16080,30000,1.87,13946,25000,1.79,14335,20000,1.4,17392,36000,2.07,19137,43000,2.25,20723,37000,1.79,20053,31000,1.55,22753,32000,1.41,20281,39000,1.92,16545,29000,1.75,15000,20000,1.33,13000,22000,1.69,13000,23000,1.77,12900,25000,1.94,11800,21900,1.86,8000,18000,2.25,10600,21400,2.02,12690,27610,2.18,9296,16880,1.82,9190,19330,2.1
20. Sirsa,Kharif,2947,3000,1.02,3393,5000,1.47,5850,5000,0.85,8177,15000,1.83,5785,8000,1.38,4866,8000,1.64,4826,9000,1.86,5721,12000,2.1,4889,10000,2.05,2950,6000,2.03,5513,19000,3.45,3901,9000,2.31,1670,3000,1.8,2000,3000,1.5,1000,2000,2,1000,1000,1,4000,9400,2.35,3200,5400,1.69,4000,11000,2.75,5400,15200,2.81,5960,14070,2.36,6247,17720,2.84,3700,9000,2.43
21. Sonipat,Kharif,7627,12000,1.57,7672,11000,1.43,2979,5000,1.68,6890,11000,1.6,6890,11000,1.6,6989,11000,1.57,8774,18000,2.05,10583,20000,1.89,9241,18000,1.95,12521,27000,2.16,13301,24000,1.8,11367,25000,2.2,8441,19000,2.25,8000,18000,2.25,6000,11000,1.83,6000,13000,2.17,6200,12600,2.03,5900,7500,1.27,5000,8000,1.6,6700,17200,2.57,11260,29390,2.61,11262,25110,2.23,5600,13980,2.5
22. Yamunanagar,Kharif,1498,1000,0.67,1084,1000,0.92,982,1000,1.02,733,2000,2.73,980,2000,2.04,980,1000,1.02,976,2000,2.05,799,2000,2.5,928,2000,2.16,1243,2000,1.61,934,2000,2.14,598,2000,3.34,610,2000,3.28,,,,,,,,,,,,,100,100,1,100,200,2,100,200,2,210,570,2.71,183,420,2.3,190,480,2.53
Total (Bajra),,608321,656000,1.08,585474,832000,1.42,513720,458000,0.89,624513,886300,1.42,565313,746000,1.32,631660,706000,1.12,618985,1021000,1.65,627983,1156000,1.84,612934,1087000,1.77,583809,930000,1.59,659592,1183000,1.79,576167,1175000,2.04,410731,791000,1.93,403000,829000,2.06,393000,683000,1.74,370000,653000,1.76,464300,934000,2.01,449400,720300,1.6,424700,878300,2.07,492900,1101500,2.23,594130,1417860,2.39,493131,1143840,2.32,526260,1323360,2.51
3. Barley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Rabi,77,0,0,54,0,0,39,0,0,40,0,0,27,,0,13,,0,12,,0,16,,0,9,,0,9,,0,5,,0,4,,0,20,,0,,,,,,,,,,,,,,,,,,,30,120,4,10,30,3,13,40,3.08,20,70,3.5
2. Bhiwani,Rabi,3811,9000,2.36,4055,12000,2.96,6086,16000,2.63,4905,12000,2.45,4246,9000,2.12,4900,12000,2.45,5849,18000,3.08,9976,26000,2.61,12816,40000,3.12,10691,35000,3.27,9859,32000,3.25,12812,43000,3.36,12209,39000,3.19,10000,39000,3.9,11000,35000,3.18,8000,29000,3.63,5100,18400,3.61,3100,10700,3.45,2500,9300,3.72,2000,6860,3.43,2200,6960,3.16,493,1610,3.27,2130,6290,2.95
3. Charki dadri,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,7300,3.48,1400,6100,4.36,920,3620,3.93,590,2080,3.53,204,660,3.24,910,2980,3.27
4. Faridabad,Rabi,1913,6000,3.14,1825,6000,3.29,1678,6000,3.58,1470,4000,2.72,1747,5000,2.86,1191,3000,2.52,1699,7000,4.12,1130,3000,2.65,364,3000,8.24,293,,0,337,,0,,,,302,,0,,,,,,,,,,100,400,4,200,700,3.5,200,800,4,,,,130,370,2.85,63,130,2.06,70,260,3.71
5. Fatehabad,Rabi,4777,16000,3.35,3105,10000,3.22,2895,8000,2.76,1822,6000,3.29,2514,6000,2.39,3459,10000,2.89,4308,14000,3.25,3635,15000,4.13,4730,21000,4.44,3679,14000,3.81,3619,15000,4.14,3064,12000,3.92,2878,12000,4.17,2000,8000,4,2000,8000,4,2000,6000,3,1100,4100,3.73,900,3400,3.78,500,2100,4.2,290,1150,3.97,250,810,3.24,129,370,2.87,650,2390,3.68
6. Gurgaon,Rabi,3966,10000,2.52,2634,8000,3.04,3057,8000,2.62,2639,6000,2.27,1883,4000,2.12,1826,6000,3.29,1898,5000,2.63,1274,3000,2.35,2363,7000,2.96,1676,8000,4.77,1277,4000,3.13,1818,9000,4.95,2101,9000,4.28,2000,9000,4.5,1000,4000,4,1000,4000,4,1000,4700,4.7,800,3700,4.63,700,3400,4.86,1000,4760,4.76,210,720,3.43,78,290,3.72,340,1580,4.65
7. Hisar,Rabi,5871,19000,3.24,4058,11000,2.71,3667,11000,3,4655,15000,3.22,3771,11000,2.92,4287,12000,2.8,6362,21000,3.3,7308,20000,2.74,9366,32000,3.42,6968,22000,3.16,5675,22000,3.88,4350,15000,3.45,6292,19000,3.02,5000,17000,3.4,5000,16000,3.2,4000,14000,3.5,3000,10700,3.57,2700,10200,3.78,1900,7300,3.84,2180,7830,3.59,2080,7360,3.54,791,2680,3.39,2670,10010,3.75
8. Jhajjar,Rabi,4234,12000,2.83,1923,6000,3.12,1437,3000,2.09,1415,3000,2.12,1126,3000,2.66,1180,3000,2.54,2612,9000,3.45,1630,5000,3.07,3732,15000,4.02,2611,8000,3.06,2549,11000,4.32,4638,15000,3.23,6923,25000,3.61,5000,20000,4,3000,7000,2.33,2000,7000,3.5,1700,6900,4.06,2500,9300,3.72,1300,5500,4.23,1320,5840,4.42,860,3300,3.84,175,670,3.83,1320,5440,4.12
9. Jind,Rabi,1624,5000,3.08,1466,5000,3.41,876,3000,3.42,829,3000,3.62,847,3000,3.54,800,3000,3.75,1088,2000,1.84,958,3000,3.13,1041,3000,2.88,872,3000,3.44,612,3000,4.9,611,4000,6.55,564,4000,7.09,1000,3000,3,1000,2000,2,1000,3000,3,300,600,2,300,1300,4.33,200,800,4,210,920,4.38,120,530,4.42,57,260,4.56,120,560,4.67
10. Kaithal,Rabi,108,0,0,40,0,0,33,0,0,29,0,0,33,,0,109,,0,43,,0,16,,0,23,,0,23,,0,25,,0,16,,0,14,,0,,,,,,,,,,,,,,,,,,,,,,120,400,3.33,6,20,3.33,10,40,4
11. Karnal,Rabi,311,0,0,186,0,0,118,0,0,116,0,0,106,,0,111,,0,98,,0,110,,0,311,,0,72,,0,31,,0,84,,0,28,,0,,,,,,,,,,200,700,3.5,,,,,,,30,120,4,10,30,3,59,190,3.22,,,
12. Kurukshetra,Rabi,4,0,0,10,0,0,7,0,0,7,0,0,11,,0,3,,0,14,,0,5,,0,1,,0,5,,0,1,,0,4,,0,1,,0,,,,,,,,,,,,,,,,,,,10,40,4,20,70,3.5,6,20,3.33,,,
13. Mahendragarh,Rabi,1373,3000,2.18,1368,3000,2.19,997,3000,3.01,692,3000,4.34,439,,0,550,3000,5.45,670,3000,4.48,654,3000,4.59,778,3000,3.86,638,2000,3.13,847,3000,3.54,872,2000,2.29,679,4000,5.89,1000,3000,3,,,,,,,500,1600,3.2,500,1500,3,500,1700,3.4,380,1290,3.39,220,760,3.45,144,500,3.47,620,2050,3.31
14. Mewat,Rabi,,,,,,,,,,,,,,,,1873,6000,3.2,1542,5000,3.24,1003,2000,1.99,807,3000,3.72,912,2000,2.19,917,3000,3.27,986,4000,4.06,1317,3000,2.28,1000,4000,4,1000,2000,2,1000,3000,3,400,1400,3.5,600,2100,3.5,500,1900,3.8,390,1640,4.21,250,780,3.12,111,130,1.17,200,690,3.45
15. Palwal,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,1027,3000,2.92,945,3000,3.17,993,3000,3.02,929,4000,4.31,1035,3000,2.9,1000,3000,3,1000,3000,3,1000,3000,3,1000,3000,3,700,2300,3.29,700,2500,3.57,450,1740,3.87,300,1020,3.4,92,310,3.37,160,530,3.31
16. Panchkula,Rabi,57,0,0,29,0,0,21,0,0,32,0,0,24,,0,31,,0,25,,0,52,,0,56,,0,87,,0,37,,0,33,,0,36,,0,,,,,,,,,,,,,100,400,4,,,,,,,10,30,3,5,20,4,,,
17. Panipat,Rabi,142,0,0,37,0,0,77,0,0,31,0,0,48,,0,34,,0,50,,0,44,,0,65,,0,68,,0,44,,0,63,,0,49,,0,,,,,,,,,,,,,,,,,,,10,40,4,10,30,3,14,50,3.57,10,40,4
18. Rewari,Rabi,4443,15000,3.38,1416,3000,2.12,1878,6000,3.19,1248,3000,2.4,,,,769,3000,3.9,1799,6000,3.34,1254,3000,2.39,2109,7000,3.32,1682,7000,4.16,1310,4000,3.05,1865,8000,4.29,1805,7000,3.88,2000,8000,4,2000,5000,2.5,2000,7000,3.5,1000,4700,4.7,800,3600,4.5,400,1800,4.5,260,1310,5.04,80,330,4.13,18,90,5,340,1440,4.24
19. Rohtak,Rabi,1955,5000,2.56,1918,6000,3.13,1349,2000,1.48,1628,5000,3.07,1125,2000,1.78,930,2000,2.15,1035,2000,1.93,822,3000,3.65,1317,2000,1.52,1429,3000,2.1,1497,3000,2,1586,6000,3.78,3435,11000,3.2,3000,12000,4,3000,7000,2.33,2000,5000,2.5,2000,5700,2.85,1800,5300,2.94,1600,4400,2.75,930,2680,2.88,680,1720,2.53,214,470,2.2,860,2230,2.59
20. Sirsa,Rabi,8953,18000,2.01,5532,16000,2.89,5717,15000,2.62,4940,13000,2.63,3893,12000,3.08,5464,13000,2.38,8167,23000,2.82,9390,34000,3.62,11755,46000,3.91,9235,30000,3.25,7486,27000,3.61,7274,27000,3.71,7827,31000,3.96,6000,25000,4.17,5000,21000,4.2,5000,18000,3.6,3300,12200,3.7,3100,11700,3.77,2500,10000,4,1690,6640,3.93,1050,3470,3.3,529,1940,3.67,2390,9230,3.86
21. Sonipat,Rabi,439,0,0,,,,367,0,0,573,0,0,573,3000,5.24,674,3000,4.45,358,,0,236,,0,340,,0,185,,0,122,,0,185,,0,176,,0,,,,,,,,,,100,400,4,,,,,,,,,,30,60,2,32,100,3.13,40,120,3
22. Yamunanagar,Rabi,58,0,0,17,0,0,27,0,0,29,0,0,19,,0,30,,0,21,,0,15,,0,18,,0,16,,0,26,,0,3,,0,5,,0,,,,,,,,,,,,,,,,,,,,,,30,100,3.33,5,20,4,10,40,4
