State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Soyabean),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3098,4398,1.42,3129,4435,1.42,3132,4438,1.42,3137,4447,1.42,3139,4497,1.43,3289,4713,1.43,3687,5231,1.42
15. Sunflower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Changlang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,45,0.57,82,148,1.8,82,117,1.43,82,117,1.43,82,117,1.43,89,103,1.16,104,101,0.97
2. Dibang valley,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,44,0.83,56,47,0.84,56,47,0.84,56,47,0.84,56,47,0.84,57,37,0.65,37,25,0.68
3. East siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,49,0.78,66,52,0.79,50,40,0.8,50,40,0.8,50,40,0.8,64,49,0.77,67,51,0.76
4. Leparada,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,0.85,13,11,0.85,14,13,0.93,15,13,0.87
5. Lohit,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,36,0.88,44,39,0.89,44,39,0.89,44,39,0.89,44,39,0.89,54,45,0.83,58,47,0.81
6. Lower dibang valley,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,42,0.93,72,20,0.28,72,20,0.28,73,20,0.27,74,27,0.36,89,63,0.71,92,81,0.88
7. Lower siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,50,1.92,23,45,1.96,23,45,1.96,29,28,0.97,31,30,0.97
8. Lower subansiri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,36,0.9,38,40,1.05,38,40,1.05,38,40,1.05,38,42,1.11,46,47,1.02,47,45,0.96
9. Namsai,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,44,0.81,78,50,0.64,78,50,0.64,78,50,0.64,78,50,0.64,88,56,0.64,98,62,0.63
10. Papum pare,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,59,0.86,33,14,0.42,33,14,0.42,33,15,0.45,33,16,0.48,43,32,0.74,44,36,0.82
11. Shi yomi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,0.58,12,7,0.58,13,8,0.62,8,5,0.63
12. Siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,43,0.84,54,27,0.5,54,27,0.5,54,27,0.5,54,27,0.5,60,59,0.98,62,60,0.97
13. West siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,35,0.78,48,29,0.6,40,24,0.6,18,11,0.61,18,11,0.61,19,15,0.79,20,15,0.75
Total (Sunflower),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,540,433,0.8,571,466,0.82,573,468,0.82,574,469,0.82,575,479,0.83,665,555,0.83,683,571,0.84
16. Urad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anjaw,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,20,0.83,17,21,1.24,17,21,1.24,17,21,1.24,17,21,1.24,18,16,0.89,23,16,0.7
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,0.97,23,32,1.39,23,32,1.39,23,32,1.39,23,32,1.39,22,20,0.91,22,20,0.91
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,56,51,0.91,40,53,1.33,40,53,1.33,40,53,1.33,40,53,1.33,40,36,0.9,45,36,0.8
2. Changlang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,169,1.03,167,172,1.03,167,172,1.03,167,172,1.03,167,172,1.03,168,175,1.04,171,179,1.05
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,226,0.91,252,230,0.91,252,230,0.91,252,230,0.91,252,230,0.91,255,240,0.94,255,243,0.95
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,411,395,0.96,419,402,0.96,419,402,0.96,419,402,0.96,419,402,0.96,423,415,0.98,426,422,0.99
3. Dibang valley,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,20,0.63,28,18,0.64,28,18,0.64,28,18,0.64,28,18,0.64,29,19,0.66,32,19,0.59
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,27,0.61,38,27,0.71,38,27,0.71,38,29,0.76,38,29,0.76,37,29,0.78,37,29,0.78
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,76,47,0.62,66,45,0.68,66,45,0.68,66,47,0.71,66,47,0.71,66,48,0.73,69,48,0.7
4. East kameng,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,67,0.82,90,77,0.86,90,77,0.86,64,54,0.84,64,54,0.84,65,56,0.86,70,57,0.81
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,89,0.79,127,109,0.86,127,109,0.86,90,76,0.84,90,76,0.84,91,76,0.84,91,78,0.86
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,194,156,0.8,217,186,0.86,217,186,0.86,154,130,0.84,154,130,0.84,156,132,0.85,161,135,0.84
5. East siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,63,0.73,91,64,0.7,68,64,0.94,68,66,0.97,68,66,0.97,69,68,0.99,72,71,0.99
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,72,0.86,93,72,0.77,82,70,0.85,83,71,0.86,83,71,0.86,85,90,1.06,85,90,1.06
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,170,135,0.79,184,136,0.74,150,134,0.89,151,137,0.91,151,137,0.91,154,158,1.03,157,161,1.03
6. Kamle,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,1,20,21,1.05,20,21,1.05,21,22,1.05,26,24,0.92
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,49,1.75,29,49,1.69,29,49,1.69,29,35,1.21,29,35,1.21
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,48,69,1.44,49,70,1.43,49,70,1.43,50,57,1.14,55,59,1.07
7. Kra daadi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,0.6,3,6,2,3,6,2,3,6,2,3,6,2,4,5,1.25,6,6,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,0.56,9,5,0.56,9,5,0.56,9,8,0.89,9,8,0.89,9,8,0.89,13,12,0.92
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,19,11,0.58,12,11,0.92,12,11,0.92,12,14,1.17,12,14,1.17,13,13,1,19,18,0.95
8. Kurung kumey,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,0.56,9,5,0.56,9,5,0.56,9,7,0.78,9,7,0.78,10,9,0.9,11,11,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0.57,7,4,0.57,7,4,0.57,8,5,0.63,8,5,0.63,8,5,0.63,12,9,0.75
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,16,9,0.56,16,9,0.56,16,9,0.56,17,12,0.71,17,12,0.71,18,14,0.78,23,20,0.87
9. Leparada,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,0.87,15,13,0.87,16,14,0.88,21,16,0.76
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,1.23,13,16,1.23,13,16,1.23,13,16,1.23
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,28,29,1.04,28,29,1.04,29,30,1.03,34,32,0.94
10. Lohit,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,90,0.55,152,91,0.6,152,91,0.6,152,91,0.6,152,91,0.6,153,94,0.61,153,103,0.67
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,138,0.82,146,139,0.95,146,139,0.95,146,141,0.97,146,141,0.97,149,148,0.99,149,148,0.99
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,331,228,0.69,298,230,0.77,298,230,0.77,298,232,0.78,298,232,0.78,302,242,0.8,302,251,0.83
11. Longding,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,16,0.84,15,16,1.07,15,16,1.07,15,16,1.07,15,16,1.07,16,17,1.06,21,17,0.81
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,21,0.84,17,19,1.12,17,19,1.12,17,19,1.12,17,19,1.12,16,16,1,16,16,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,44,37,0.84,32,35,1.09,32,35,1.09,32,35,1.09,32,35,1.09,32,33,1.03,37,33,0.89
12. Lower dibang valley,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,70,0.88,86,78,0.91,86,78,0.91,86,80,0.93,86,80,0.93,87,82,0.94,89,88,0.99
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,99,0.92,117,111,0.95,117,111,0.95,117,112,0.96,117,112,0.96,119,114,0.96,119,116,0.97
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,188,169,0.9,203,189,0.93,203,189,0.93,203,192,0.95,203,192,0.95,206,196,0.95,208,204,0.98
13. Lower siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,34,0.52,59,31,0.53,59,31,0.53,60,33,0.55,59,36,0.61
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,55,1.34,37,49,1.32,37,49,1.32,38,49,1.29,38,49,1.29
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,107,89,0.83,96,80,0.83,96,80,0.83,98,82,0.84,97,85,0.88
14. Lower subansiri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,30,0.88,42,29,0.69,32,29,0.91,33,30,0.91,33,30,0.91,34,31,0.91,33,33,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,43,0.93,59,42,0.71,45,40,0.89,45,41,0.91,45,41,0.91,45,41,0.91,45,41,0.91
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,80,73,0.91,101,71,0.7,77,69,0.9,78,71,0.91,78,71,0.91,79,72,0.91,78,74,0.95
15. Namsai,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,178,1.09,178,171,0.96,178,171,0.96,178,171,0.96,178,171,0.96,179,180,1.01,177,186,1.05
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,201,0.85,266,207,0.78,266,207,0.78,266,207,0.78,266,207,0.78,268,231,0.86,268,234,0.87
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,399,379,0.95,444,378,0.85,444,378,0.85,444,378,0.85,444,378,0.85,447,411,0.92,445,420,0.94
16. Pakke kessang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,23,0.82,28,23,0.82,29,24,0.83,29,26,0.9
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,33,0.87,38,33,0.87,38,33,0.87,38,35,0.92
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,66,56,0.85,66,56,0.85,67,57,0.85,67,61,0.91
17. Papum pare,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,39,0.91,51,40,0.78,51,40,0.78,51,41,0.8,51,41,0.8,52,43,0.83,50,45,0.9
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,67,1.14,72,67,0.93,72,67,0.93,72,69,0.96,72,69,0.96,73,75,1.03,73,75,1.03
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,102,106,1.04,123,107,0.87,123,107,0.87,123,110,0.89,123,110,0.89,125,118,0.94,123,120,0.98
18. Shi yomi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,1.2,10,12,1.2,11,10,0.91,12,10,0.83
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,1.2,10,12,1.2,10,12,1.2,10,12,1.2
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,20,24,1.2,20,24,1.2,21,22,1.05,22,22,1
19. Siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,43,0.88,43,42,0.98,43,42,0.98,43,42,0.98,43,42,0.98,44,44,1,46,45,0.98
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,45,0.96,38,44,1.16,38,44,1.16,38,44,1.16,38,44,1.16,40,47,1.18,40,47,1.18
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,96,88,0.92,81,86,1.06,81,86,1.06,81,86,1.06,81,86,1.06,84,91,1.08,86,92,1.07
20. Tirap,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,15,0.79,13,15,1.15,13,15,1.15,13,15,1.15,13,15,1.15,14,17,1.21,21,21,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,19,0.95,10,20,2,10,20,2,10,20,2,10,20,2,10,12,1.2,10,12,1.2
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,39,34,0.87,23,35,1.52,23,35,1.52,23,35,1.52,23,35,1.52,24,29,1.21,31,33,1.06
21. Upper siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,30,0.86,32,30,0.94,32,30,0.94,32,31,0.97,32,31,0.97,33,36,1.09,33,38,1.15
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,38,0.84,40,37,0.93,40,37,0.93,42,38,0.9,42,38,0.9,43,43,1,43,43,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,80,68,0.85,72,67,0.93,72,67,0.93,74,69,0.93,74,69,0.93,76,79,1.04,76,81,1.07
22. Upper subansiri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,50,1.14,51,59,1.16,41,59,1.44,42,60,1.43,42,60,1.43,43,62,1.44,42,64,1.52
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,68,0.96,65,79,1.22,56,79,1.41,56,80,1.43,56,80,1.43,56,80,1.43,56,80,1.43
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,115,118,1.03,116,138,1.19,97,138,1.42,98,140,1.43,98,140,1.43,99,142,1.43,98,144,1.47
23. West siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,55,0.89,66,54,0.82,33,40,1.21,15,18,1.2,15,18,1.2,16,19,1.19,24,21,0.88
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,42,0.88,54,41,0.76,34,41,1.21,15,19,1.27,15,19,1.27,16,19,1.19,16,19,1.19
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,110,97,0.88,120,95,0.79,67,81,1.21,30,37,1.23,30,37,1.23,32,38,1.19,40,40,1
Total (Urad),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2526,2201,0.87,2567,2273,0.89,2592,2413,0.93,2602,2439,0.94,2602,2439,0.94,2641,2515,0.95,2699,2591,0.96
17. Wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anjaw,Rabi,,,,,,,,,,,,,30,60,2,32,65,2.03,34,73,2.15,30,48,1.6,30,49,1.63,25,37,1.48,10,15,1.5,10,16,1.6,13,20,1.54,13,20,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Changlang,Rabi,225,235,1.04,200,220,1.1,200,320,1.6,205,392,1.91,210,401,1.91,160,240,1.5,170,283,1.66,268,482,1.8,274,548,2,285,576,2.02,280,574,2.05,280,635,2.27,297,613,2.06,280,521,1.86,373,858,2.3,373,858,2.3,373,858,2.3,375,862,2.3,375,862,2.3,375,862,2.3,375,862,2.3,380,873,2.3,381,876,2.3
3. Dibang valley,Rabi,170,250,1.47,15,25,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4. East kameng,Rabi,12,17,1.42,470,795,1.69,16,28,1.75,16,28,1.75,20,32,1.6,23,46,2,23,47,2.04,25,52,2.08,27,56,2.07,28,57,2.04,31,65,2.1,31,72,2.32,32,75,2.34,35,81,2.31,128,418,3.27,148,348,2.35,148,348,2.35,150,352,2.35,150,352,2.35,105,246,2.34,105,246,2.34,109,251,2.3,109,252,2.31
5. East siang,Rabi,460,665,1.45,,,,470,845,1.8,464,910,1.96,500,1000,2,527,1045,1.98,527,1045,1.98,34,67,1.97,74,108,1.46,74,108,1.46,538,1067,1.98,538,1181,2.2,5,11,2.2,10,20,2,103,357,3.47,123,327,2.66,123,327,2.66,125,331,2.65,85,225,2.65,85,225,2.65,85,225,2.65,87,230,2.64,88,233,2.65
6. Kurung kumey,Rabi,,,,,,,15,16,1.07,15,16,1.07,15,16,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Lohit,Rabi,302,541,1.79,170,250,1.47,340,578,1.7,340,578,1.7,355,603,1.7,392,666,1.7,420,772,1.84,415,664,1.6,423,698,1.65,400,640,1.6,475,784,1.65,475,867,1.83,460,759,1.65,465,799,1.72,558,1136,2.04,223,474,2.13,223,474,2.13,225,478,2.12,225,478,2.12,225,478,2.12,225,478,2.12,229,485,2.12,229,486,2.12
8. Lower dibang valley,Rabi,,,,,,,170,255,1.5,175,260,1.49,180,270,1.5,195,302,1.55,250,375,1.5,260,364,1.4,257,386,1.5,260,390,1.5,265,398,1.5,265,442,1.67,280,420,1.5,289,434,1.5,382,771,2.02,392,791,2.02,392,791,2.02,394,795,2.02,394,795,2.02,394,795,2.02,394,795,2.02,399,806,2.02,399,807,2.02
9. Lower siang,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,106,2.65,40,106,2.65,40,106,2.65,43,112,2.6,44,115,2.61
10. Lower subansiri,Rabi,65,70,1.08,10,12,1.2,45,55,1.22,,,,,,,,,,5,10,2,2,3,1.5,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11. Namsai,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,702,2.1,335,702,2.1,337,706,2.09,337,706,2.09,337,706,2.09,337,706,2.09,341,714,2.09,342,718,2.1
12. Pakke kessang,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,106,2.36,45,106,2.36,47,110,2.34,47,111,2.36
13. Papum pare,Rabi,150,250,1.67,165,275,1.67,180,270,1.5,133,223,1.68,150,258,1.72,160,280,1.75,170,306,1.8,150,240,1.6,160,300,1.88,180,342,1.9,183,320,1.75,183,354,1.93,179,304,1.7,186,381,2.05,279,718,2.57,299,738,2.47,299,738,2.47,301,742,2.47,301,742,2.47,301,742,2.47,301,742,2.47,306,750,2.45,307,753,2.45
14. Tawang,Rabi,1935,2992,1.55,1900,2639,1.39,2290,3330,1.45,2025,3023,1.49,2027,3109,1.53,1702,2601,1.53,1662,2553,1.54,1662,2535,1.53,1345,2201,1.64,1155,1739,1.51,1155,1762,1.53,1156,1952,1.69,986,1409,1.43,986,1409,1.43,1082,1746,1.61,1102,1926,1.75,1102,1926,1.75,1104,1931,1.75,1104,1931,1.75,1104,1931,1.75,1104,1931,1.75,1142,2026,1.77,1144,2032,1.78
15. Tirap,Rabi,10,15,1.5,15,25,1.67,16,25,1.56,,,,16,27,1.69,16,26,1.63,16,26,1.63,16,25,1.56,,,,,,,,,,,,,,,,,,,106,357,3.37,106,167,1.58,106,167,1.58,108,171,1.58,108,171,1.58,108,171,1.58,108,171,1.58,110,175,1.59,110,175,1.59
16. Upper siang,Rabi,,,,300,510,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17. Upper subansiri,Rabi,300,300,1,60,75,1.25,18,22,1.22,23,27,1.17,24,28,1.17,37,43,1.16,37,43,1.16,30,45,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18. West kameng,Rabi,678,766,1.13,410,385,0.94,268,380,1.42,679,767,1.13,676,764,1.13,676,764,1.13,589,673,1.14,589,673,1.14,601,717,1.19,686,785,1.14,685,790,1.15,685,874,1.28,685,790,1.15,696,805,1.16,789,1139,1.44,809,1369,1.69,809,1369,1.69,811,1374,1.69,811,1374,1.69,811,1374,1.69,811,1374,1.69,817,1384,1.69,818,1387,1.7
