State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36. Wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anantnag,Rabi,7,10,1.43,466,1020,2.19,163,410,2.52,5,10,2,45,50,1.11,,,,13,10,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Badgam,Rabi,424,220,0.52,132,210,1.59,149,70,0.47,88,130,1.48,87,130,1.49,,,,774,1080,1.4,774,1080,1.4,380,250,0.66,265,146,0.55,190,150,0.79,247,221,0.89,237,311,1.31,237,311,1.31,,,,728,532,0.73,3134,2149.5,0.69,979,627,0.64,973,667.2,0.69,977,1041,1.07,973,2132.6798,2.19,1195,1693.9,1.42,1071,2035.1784,1.9
3. Baramulla,Kharif,,,,,,,,,,,,,,,,197,30.6,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,472,340,0.72,678,980,1.45,466,470,1.01,441,460,1.04,254,220,0.87,197,31,0.16,231,170,0.74,231,170,0.74,231,190,0.82,44,30,0.68,46,31,0.67,32,44,1.38,16,13,0.81,16,13,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,472,340,0.72,678,980,1.45,466,470,1.01,441,460,1.04,254,220,0.87,394,61.6,0.16,231,170,0.74,231,170,0.74,231,190,0.82,44,30,0.68,46,31,0.67,32,44,1.38,16,13,0.81,16,13,0.81,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4. Doda,Kharif,,,,,,,,,,,,,,,,239,28.8,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,11086,4940,0.45,10862,14480,1.33,11735,12590,1.07,10581,7080,0.67,10653,11595,1.09,239,29,0.12,10616,14930,1.41,3610,5080,1.41,3701,2250,0.61,4195,4896,1.17,3717,4553,1.22,3983,4734,1.19,3958,4468,1.13,3958,4468,1.13,,,,3711,4518,1.22,3357,4186,1.25,4754,9859,2.07,4458,7272.5,1.63,4184,6923,1.65,4191,6952.0899,1.66,4350,3697,0.85,15539,34100.3444,2.19
,Total,11086,4940,0.45,10862,14480,1.33,11735,12590,1.07,10581,7080,0.67,10653,11595,1.09,478,57.8,0.12,10616,14930,1.41,3610,5080,1.41,3701,2250,0.61,4195,4896,1.17,3717,4553,1.22,3983,4734,1.19,3958,4468,1.13,3958,4468,1.13,,,0,3711,4518,1.22,3357,4186,1.25,4754,9859,2.07,4458,7272.5,1.63,4184,6923,1.65,4191,6952.0899,1.66,4350,3697,0.85,15539,34100.3444,2.19
5. Jammu,Rabi,101047,91560,0.91,95457,127790,1.34,90028,178600,1.98,94722,208560,2.2,93162,209390,2.25,,,,101280,215030,2.12,77618,164790,2.12,80558,162850,2.02,89594,105699,1.18,87627,143491,1.64,87519,173853,1.99,90198,163363,1.81,90198,163363,1.81,,,,80204,219206,2.73,79936,204134.2,2.55,86839,240468,2.77,79936,223828.8,2.8,50467,127105,2.52,50467,111394.6111,2.21,81622,211221,2.59,81659,208238.3007,2.55
6. Kargil,Rabi,1603,1390,0.87,1487,1280,0.86,1407,1280,0.91,1481,1270,0.86,1397,1200,0.86,,,,1412,1210,0.86,1412,1210,0.86,1603,1380,0.86,1601,1380,0.86,1350,1164,0.86,1604,1387,0.86,1324,1145,0.86,1324,1145,0.86,,,,1426,1233.8,0.87,1565,1354,0.87,1491,1290,0.87,1623,1404.2,0.87,,,,,,,,,,,,
7. Kathua,Rabi,53097,33440,0.63,51501,79730,1.55,49633,79350,1.6,51873,85400,1.65,52842,98920,1.87,,,,53386,105680,1.98,53386,105680,1.98,55982,91120,1.63,51723,51557,1,54543,88114,1.62,52511,100484,1.91,52493,80662,1.54,52493,80662,1.54,,,,48516,71249,1.47,50195,106584.6,2.12,51302,112029,2.18,50546,127168.7,2.52,43130,104473,2.42,48366,110226.114,2.28,48366,101844.3,2.11,48315,98802.4642,2.04
8. Kishtwar,Kharif,,,,,,,,,,,,,,,,,,,,,,20,2.4,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,2985,4200,1.41,2579,2160,0.84,2784,3325,1.19,2784,4390,1.58,2220,2968,1.34,3416,4226,1.24,3416,4226,1.24,,,,1958,2013,1.03,2405,4615.7,1.92,2406,4498,1.87,1611,1888,1.17,2534,1368,0.54,2056,1978.4271,0.96,2058,1916.5,0.93,4598,4658.4308,1.01
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3005,4202.4,1.4,2579,2160,0.84,2784,3325,1.19,2784,4390,1.58,2220,2968,1.34,3416,4226,1.24,3416,4226,1.24,,,0,1958,2013,1.03,2405,4615.7,1.92,2406,4498,1.87,1611,1888,1.17,2534,1368,0.54,2056,1978.4271,0.96,2058,1916.5,0.93,4598,4658.4308,1.01
9. Kulgam,Rabi,,,,,,,,,,,,,,,,,,,,,,13,10,0.77,,,,,,,4,5,1.25,5,7,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10.3,2.06,,,
10. Kupwara,Rabi,130,130,1,99,130,1.31,108,140,1.3,36,40,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11. Leh ladakh,Rabi,2550,2260,0.89,2604,2310,0.89,2604,2310,0.89,2894,2570,0.89,2977,2640,0.89,,,,3110,2760,0.89,3110,2760,0.89,2676,2370,0.89,2690,2380,0.88,2595,2396,0.92,2570,2376,0.92,1092,1010,0.92,1092,1010,0.92,,,,2362,2184.1,0.92,2713,2508.6,0.92,2271,2100,0.92,2509,2320.1,0.92,,,,,,,,,,,,
12. Poonch,Rabi,14639,4800,0.33,16593,27990,1.69,15390,21950,1.43,15175,22260,1.47,15068,23400,1.55,,,,14914,21000,1.41,14914,21000,1.41,14946,24780,1.66,17020,19709,1.16,15748,19229,1.22,16194,20169,1.25,14970,19244,1.29,14970,19244,1.29,,,,14560,15826,1.09,14956,21296.6,1.42,15013,33973,2.26,15537,38122.4,2.45,16697,37186,2.23,14325,25958.3325,1.81,15327,35325.5,2.3,2056,2495.9673,1.21
13. Pulwama,Rabi,524,870,1.66,828,580,0.7,456,630,1.38,389,800,2.06,405,550,1.36,,,,351,640,1.82,351,640,1.82,350,360,1.03,336,697,2.07,333,533,1.6,323,539,1.67,320,505,1.58,320,505,1.58,,,,341,250,0.73,350,279.7,0.8,294,490,1.67,293,312.1,1.07,293,312,1.06,293,642.215,2.19,295,1366.5,4.63,295,702.8705,2.38
14. Rajauri,Rabi,53832,2490,0.05,40972,42280,1.03,39073,61030,1.56,40718,78770,1.93,41847,80420,1.92,,,,40570,78300,1.93,40570,78300,1.93,42196,77450,1.84,45096,48224,1.07,42830,67232,1.57,45306,70582,1.56,43943,75000,1.71,43943,75000,1.71,,,,45025,69468,1.54,45587,60123.8,1.32,46847,82143,1.75,47577,109289.2,2.3,45422,70860,1.56,45403,85968.1555,1.89,48868,87417.2,1.79,50513,92781.1241,1.84
15. Ramban,Rabi,,,,,,,,,,,,,,,,,,,,,,4021,5650,1.41,3997,2360,0.59,4760,4444,0.93,2681,3212,1.2,5369,6037,1.12,2479,1578,0.64,2479,1578,0.64,,,,4736,4464,0.94,5416,4731.8,0.87,4452,3707,0.83,4819,6931.9,1.44,4794,6409,1.34,4794,7576.3417,1.58,4794,4244.8,0.89,4794,5268.2369,1.1
16. Reasi,Rabi,,,,,,,,,,,,,,,,,,,,,,10099,14710,1.46,11353,11820,1.04,12106,7210,0.6,12224,16352,1.34,13773,14110,1.02,14290,17276,1.21,14290,17276,1.21,,,,11946,12544,1.05,14232,23762.2,1.67,13970,18749,1.34,13768,24531.7,1.78,15064,28825,1.91,15064,22204.1529,1.47,13902,21632.3,1.56,14833,23488.4151,1.58
17. Samba,Rabi,,,,,,,,,,,,,,,,,,,,,,23662,50240,2.12,29011,80350,2.77,28347,20825,0.73,30111,48870,1.62,30038,52253,1.74,30073,41847,1.39,30073,41847,1.39,,,,30728,82586,2.69,29549,55357.4,1.87,29075,62913,2.16,29168,61974.7,2.12,22853,48507,2.12,24172,47442.8678,1.96,28947,61609.1,2.13,27145,58317.4963,2.15
18. Srinagar,Rabi,5,10,2,6,10,1.67,5,10,2,9,10,1.11,2,10,5,,,,2,10,5,2,10,5,3,10,3.33,3,10,3.33,3,10,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19. Udhampur,Rabi,41552,6250,0.15,37920,44190,1.17,36951,46650,1.26,36245,52020,1.44,34248,49730,1.45,,,,39447,57450,1.46,29348,42740,1.46,28735,36190,1.26,28371,19371,0.68,33936,46534,1.37,34474,50541,1.47,33571,53929,1.61,33571,53929,1.61,,,,35629,58815,1.65,36906,57456,1.56,39643,67350,1.7,35569,66087.2,1.86,37514,55288,1.47,33650,61441.3916,1.83,33046,52172.1,1.58,33650,55823.3267,1.66
Total (Wheat),,280968,148710,0.53,259605,342980,1.32,248168,405490,1.63,254657,459380,1.8,252987,478255,1.89,872,119.4,0.14,266106,498270,1.87,266126,498272.4,1.87,278301,495890,1.78,288935,289903,1,290722,446266,1.54,296168,500305,1.69,292380,464577,1.59,292380,464577,1.59,,,0,281870,544888.9,1.93,290301,548540.1,1.89,299336,640196,2.14,288387,671798.7,2.33,243929,488297,2,243754,483917.3789,1.99,282775,584150.5,2.07,284468,586712.1554,2.06
