State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
Sikkim crop.csv,Maize,Soreng,Kharif,,2003-2004,,
Sikkim crop.csv,Other Cereals,Gangtok,Kharif,,2003-2004,,
Sikkim crop.csv,Other Cereals,Geyzing,Kharif,,2003-2004,,
Sikkim crop.csv,Other Cereals,Mangan,Kharif,,2003-2004,,
Sikkim crop.csv,Other Cereals,Namchi,Kharif,,2003-2004,,
Sikkim crop.csv,Other Cereals,Pakyong,Kharif,,2003-2004,,
Sikkim crop.csv,Other Cereals,Soreng,Kharif,,2003-2004,,
Sikkim crop.csv,Other Kharif pulses,Gangtok,Kharif,,2003-2004,,
Sikkim crop.csv,Other Kharif pulses,Geyzing,Kharif,,2003-2004,,
Sikkim crop.csv,Other Kharif pulses,Mangan,Kharif,,2003-2004,,
Sikkim crop.csv,Other Kharif pulses,Namchi,Kharif,,2003-2004,,
Sikkim crop.csv,Other Kharif pulses,Pakyong,Kharif,,2003-2004,,
Sikkim crop.csv,Other Kharif pulses,Soreng,Kharif,,2003-2004,,
Sikkim crop.csv,other oilseeds,Gangtok,Kharif,,2003-2004,,
Sikkim crop.csv,other oilseeds,Geyzing,Kharif,,2003-2004,,
Sikkim crop.csv,other oilseeds,Namchi,Kharif,,2003-2004,,
Sikkim crop.csv,Rapeseed &Mustard,Gangtok,Rabi,1900.0,2003-2004,1030.0,0.54
Sikkim crop.csv,Rapeseed &Mustard,Geyzing,Rabi,1580.0,2003-2004,1120.0,0.71
Sikkim crop.csv,Rapeseed &Mustard,Mangan,Rabi,860.0,2003-2004,840.0,0.98
Sikkim crop.csv,Rapeseed &Mustard,Namchi,Rabi,1660.0,2003-2004,1210.0,0.73
Sikkim crop.csv,Rapeseed &Mustard,Pakyong,Rabi,,2003-2004,,
Sikkim crop.csv,Rapeseed &Mustard,Soreng,Rabi,,2003-2004,,
Sikkim crop.csv,Rice,Gangtok,Kharif,6300.0,2003-2004,8720.0,1.38
Sikkim crop.csv,Rice,Geyzing,Kharif,5100.0,2003-2004,7600.0,1.49
Sikkim crop.csv,Rice,Mangan,Kharif,1000.0,2003-2004,1320.0,1.32
Sikkim crop.csv,Rice,Namchi,Kharif,2340.0,2003-2004,3550.0,1.52
Sikkim crop.csv,Rice,Pakyong,Kharif,,2003-2004,,
Sikkim crop.csv,Rice,Soreng,Kharif,,2003-2004,,
Sikkim crop.csv,Small millets,Gangtok,Kharif,1000.0,2003-2004,810.0,0.81
Sikkim crop.csv,Small millets,Geyzing,Kharif,1450.0,2003-2004,1250.0,0.86
Sikkim crop.csv,Small millets,Mangan,Kharif,690.0,2003-2004,550.0,0.8
Sikkim crop.csv,Small millets,Namchi,Kharif,1010.0,2003-2004,960.0,0.95
Sikkim crop.csv,Small millets,Pakyong,Kharif,,2003-2004,,
Sikkim crop.csv,Small millets,Soreng,Kharif,,2003-2004,,
Sikkim crop.csv,Soyabean,Gangtok,Kharif,740.0,2003-2004,620.0,0.84
Sikkim crop.csv,Soyabean,Geyzing,Kharif,1350.0,2003-2004,1100.0,0.81
Sikkim crop.csv,Soyabean,Mangan,Kharif,400.0,2003-2004,300.0,0.75
Sikkim crop.csv,Soyabean,Namchi,Kharif,1400.0,2003-2004,1190.0,0.85
Sikkim crop.csv,Soyabean,Pakyong,Kharif,,2003-2004,,
Sikkim crop.csv,Soyabean,Soreng,Kharif,,2003-2004,,
Sikkim crop.csv,Urad,Gangtok,Kharif,360.0,2003-2004,200.0,0.56
Sikkim crop.csv,Urad,Geyzing,Kharif,1700.0,2003-2004,1290.0,0.76
Sikkim crop.csv,Urad,Mangan,Kharif,20.0,2003-2004,10.0,0.5
Sikkim crop.csv,Urad,Namchi,Kharif,1700.0,2003-2004,1310.0,0.77
Sikkim crop.csv,Urad,Pakyong,Kharif,,2003-2004,,
Sikkim crop.csv,Urad,Soreng,Kharif,,2003-2004,,
