State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
assam crop.csv,Moong(Green Gram),Sonitpur,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),South salmara mancachar,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Tinsukia,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Udalguri,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),West karbi anglong,Rabi,,2000-2001,,
assam crop.csv,Niger seed,Baksa,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Barpeta,Kharif,1005.0,2000-2001,523,0.52
assam crop.csv,Niger seed,Biswanath,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Bongaigaon,Kharif,312.0,2000-2001,156,0.5
assam crop.csv,Niger seed,Cachar,Kharif,20.0,2000-2001,8,0.4
assam crop.csv,Niger seed,Chirang,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Darrang,Kharif,350.0,2000-2001,175,0.5
assam crop.csv,Niger seed,Dhemaji,Kharif,1.0,2000-2001,1,1
assam crop.csv,Niger seed,Dhubri,Kharif,1993.0,2000-2001,1046,0.52
assam crop.csv,Niger seed,Dibrugarh,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Dima hasao,Kharif,1.0,2000-2001,2,2
assam crop.csv,Niger seed,Goalpara,Kharif,960.0,2000-2001,480,0.5
assam crop.csv,Niger seed,Golaghat,Kharif,11.0,2000-2001,5,0.45
assam crop.csv,Niger seed,Hailakandi,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Hojai,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Jorhat,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Kamrup,Kharif,953.0,2000-2001,477,0.5
assam crop.csv,Niger seed,Kamrup metro,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Karbi anglong,Kharif,42.0,2000-2001,22,0.52
assam crop.csv,Niger seed,Karimganj,Kharif,1.0,2000-2001,1,1
assam crop.csv,Niger seed,Kokrajhar,Kharif,951.0,2000-2001,476,0.5
assam crop.csv,Niger seed,Lakhimpur,Kharif,12.0,2000-2001,6,0.5
assam crop.csv,Niger seed,Majuli,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Marigaon,Kharif,250.0,2000-2001,125,0.5
assam crop.csv,Niger seed,Nagaon,Kharif,297.0,2000-2001,152,0.51
assam crop.csv,Niger seed,Nalbari,Kharif,1585.0,2000-2001,824,0.52
assam crop.csv,Niger seed,Sivasagar,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Sonitpur,Kharif,295.0,2000-2001,172,0.58
assam crop.csv,Niger seed,South salmara mancachar,Kharif,,2000-2001,,
assam crop.csv,Niger seed,Tinsukia,Kharif,5.0,2000-2001,2,0.4
assam crop.csv,Niger seed,Udalguri,Kharif,,2000-2001,,
assam crop.csv,Niger seed,West karbi anglong,Kharif,,2000-2001,,
assam crop.csv,Orange,Baksa,Kharif,,2000-2001,,
assam crop.csv,Orange,Barpeta,Kharif,,2000-2001,,
assam crop.csv,Orange,Bongaigaon,Kharif,,2000-2001,,
assam crop.csv,Orange,Cachar,Kharif,,2000-2001,,
assam crop.csv,Orange,Chirang,Kharif,,2000-2001,,
assam crop.csv,Orange,Darrang,Kharif,,2000-2001,,
