State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
manipur crop.csv,Wheat,Senapati,Rabi,,2000-2001,,
manipur crop.csv,Wheat,Tamenglong,Rabi,,2000-2001,,
manipur crop.csv,Wheat,Thoubal,Rabi,,2000-2001,,
manipur crop.csv,Wheat,Ukhrul,Rabi,,2000-2001,,
manipur crop.csv,Arhar/Tur,Bishnupur,Kharif,,2001-2002,,
manipur crop.csv,Arhar/Tur,Chandel,Kharif,,2001-2002,,
manipur crop.csv,Arhar/Tur,Churachandpur,Kharif,,2001-2002,,
manipur crop.csv,Arhar/Tur,Imphal east,Kharif,,2001-2002,,
manipur crop.csv,Arhar/Tur,Imphal west,Kharif,,2001-2002,,
manipur crop.csv,Arhar/Tur,Senapati,Kharif,,2001-2002,,
manipur crop.csv,Arhar/Tur,Tamenglong,Kharif,,2001-2002,,
manipur crop.csv,Arhar/Tur,Thoubal,Kharif,,2001-2002,,
manipur crop.csv,Arhar/Tur,Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,Banana,Chandel,Summer,,2001-2002,,
manipur crop.csv,Banana,Churachandpur,Summer,,2001-2002,,
manipur crop.csv,Banana,Imphal east,Summer,,2001-2002,,
manipur crop.csv,Banana,Imphal west,Summer,,2001-2002,,
manipur crop.csv,Banana,Senapati,Summer,,2001-2002,,
manipur crop.csv,Banana,Tamenglong,Summer,,2001-2002,,
manipur crop.csv,Banana,Ukhrul,Summer,,2001-2002,,
manipur crop.csv,Cotton(lint),Churachandpur,Kharif,90.0,2001-2002,30,0.33
manipur crop.csv,Cowpea(Lobia),Bishnupur,Kharif,,2001-2002,,
manipur crop.csv,Cowpea(Lobia),Chandel,Kharif,,2001-2002,,
manipur crop.csv,Cowpea(Lobia),Churachandpur,Kharif,,2001-2002,,
manipur crop.csv,Cowpea(Lobia),Imphal east,Kharif,,2001-2002,,
manipur crop.csv,Cowpea(Lobia),Imphal west,Kharif,,2001-2002,,
manipur crop.csv,Cowpea(Lobia),Senapati,Kharif,,2001-2002,,
manipur crop.csv,Cowpea(Lobia),Tamenglong,Kharif,,2001-2002,,
manipur crop.csv,Cowpea(Lobia),Thoubal,Kharif,,2001-2002,,
manipur crop.csv,Cowpea(Lobia),Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,Ginger,Bishnupur,Kharif,,2001-2002,,
manipur crop.csv,Ginger,Chandel,Kharif,330.0,2001-2002,540,1.64
manipur crop.csv,Ginger,Churachandpur,Kharif,1360.0,2001-2002,2250,1.65
